"","Short_name","Authors","Abstract","Title","Source","DocumentType","PubDate","PubYear","DoI","WoSCat","WoSID"
"11","BARNIE S, 2018, CHEMOSPHERE","BARNIE S;ZHANG J;WANG H;YIN HL;CHEN HH","THE RETENTION OF CR(VI) IN SUBSURFACE ENVIRONMENT IS HIGHLY DEPENDENT ON HUMIC ACID (HA), HOWEVER, THE UNDISSOLVED FORM IS POORLY INVESTIGATED, THE AMOUNT OF WHICH CAN BE OF TWO MAGNITUDE HIGHER COMPARED WITH THE DISSOLVED ONE IN SOILS AND SEDIMENTS. IN THIS STUDY, THE EFFECTS OF TIME, INITIAL CONCENTRATION, PH, IONIC STRENGTH, ION SPECIES AND TEMPERATURE ON THE ADSORPTION AND REDUCTION RESPECTIVE PROCESSES BY UNDISSOLVED SELF-EXTRACTED PEAT SOIL HA FROM NORTHEAST CHINA (EHA) AND FROM SIGMA ALDRICH (CHA) WERE INVESTIGATED BY BATCH EXPERIMENTS. CR(VI) REMOVAL RATES BY EHA WERE HIGHER THAN CHA AND THE MAXIMUM CR(VI) REMOVAL AMOUNT FOR EHA AND CHA WERE 0.77 (+/- 0.01) AND 0.61 (+/- 0.02) MMOLIG. OF THESE, 98% AND 54% WERE REDUCED TO CR(III) BY EHA AND CHA RESPECTIVELY, WHICH WERE RELATED TO THE PHENOLIC GROUP CONTENT OF HA. WITH TIME, THE ADSORBED CR(VI) ON HA INCREASED TO A MAXIMUM LEVEL (EQUILIBRIUM) BEYOND WHICH CR(VI) REDUCTION DOMINATED THE REMOVAL PROCESS. CR(VI) ADSORPTION AND REDUCTION BY UNDISSOLVED HA INCREASED AS PH DECREASED. CO-EXISTING ION SPECIES HAD VARYING EFFECT ON CR(VI) ADSORPTION AND INDIRECTLY ON REDUCTION ESPECIALLY DIVALENT CATIONS WHICH WAS SUGGESTIVE OF CATION BRIDGING BETWEEN CR ANIONS AND IONIZED CARBOXYL GROUP OF HA. THE POSITIVE EFFECT OF IONIC STRENGTH (CA2+) ON CR(VI) ADSORPTION THROUGH COMPLEXATION CORROBORATED THE CATION BRIDGE EFFECT OF DIVALENT CATIONS. TEMPERATURE INCREASED BOTH CR(VI) ADSORPTION (COMPLEXATION) AND REDUCTION WITH ENHANCING REDUCTION RATE CONSTANTS AND PARTITIONING. DELTA H DEGREES, DELTA S DEGREES, AND DELTA G DEGREES PARAMETERS SHOWED THAT CR(VI) ADSORPTION AND REDUCTION PROCESSES WERE ENDOTHERMIC, IRREVERSIBLE AND SPONTANEOUS. (C) 2018 ELSEVIER LTD. ALL RIGHTS RESERVED.","THE INFLUENCE OF PH, CO-EXISTING IONS, IONIC STRENGTH, AND TEMPERATURE ON THE ADSORPTION AND REDUCTION OF HEXAVALENT CHROMIUM BY UNDISSOLVED HUMIC ACID","CHEMOSPHERE","ARTICLE","DEC",2018,"10.1016/j.chemosphere.2018.08.067","ENVIRONMENTAL SCIENCES","WOS:000447478100024"
"12","ERKENS G, 2016, HYDROGEOL J","ERKENS G;VAN DER MEULEN MJ;MIDDELKOOP H","COASTAL PLAINS ARE AMONGST THE MOST DENSELY POPULATED AREAS IN THE WORLD. MANY COASTAL PEATLANDS ARE DRAINED TO CREATE ARABLE LAND. THIS IS NOT WITHOUT CONSEQUENCES; PHYSICAL COMPACTION OF PEAT AND ITS DEGRADATION BY OXIDATION LEAD TO SUBSIDENCE, AND OXIDATION ALSO LEADS TO EMISSIONS OF CARBON DIOXIDE (CO2). THIS STUDY COMPLEMENTS EXISTING STUDIES BY QUANTIFYING TOTAL LAND SUBSIDENCE AND ASSOCIATED CO2 RESPIRATION OVER THE PAST MILLENNIUM IN THE DUTCH COASTAL PEATLANDS, TO GAIN INSIGHT INTO THE CONSEQUENCES OF CULTIVATING COASTAL PEATLANDS OVER LONGER TIMESCALES. RESULTS SHOW THAT THE PEAT VOLUME LOSS WAS 19.8 KM(3), WHICH LOWERED THE DUTCH COASTAL PLAIN BY 1.9 M ON AVERAGE, BRINGING MOST OF IT BELOW SEA LEVEL. AT LEAST 66 % OF THE VOLUME REDUCTION IS THE RESULT OF DRAINAGE, AND 34 % WAS CAUSED BY THE EXCAVATION AND SUBSEQUENT COMBUSTION OF PEAT. THE ASSOCIATED CO2 RESPIRATION IS EQUIVALENT TO A GLOBAL ATMOSPHERIC CO2 CONCENTRATION INCREASE OF SIMILAR TO 0.39 PPMV. CULTIVATION OF COASTAL PEATLANDS CAN TURN A CARBON SINK INTO A CARBON SOURCE. IF THE PATH TAKEN BY THE DUTCH WOULD BE FOLLOWED WORLDWIDE, THERE WILL BE DOUBLE TROUBLE: GLOBALLY SIGNIFICANT CARBON EMISSIONS AND INCREASED FLOOD RISK IN A GLOBALLY IMPORTANT HUMAN HABITAT. THE EFFECTS WOULD BE LARGER THAN THE HISTORIC ONES BECAUSE MOST OF THE CUMULATIVE DUTCH SUBSIDENCE AND PEAT LOSS WAS ACCOMPLISHED WITH MUCH LESS EFFICIENT TECHNIQUES THAN THOSE AVAILABLE NOW.","DOUBLE TROUBLE: SUBSIDENCE AND CO2 RESPIRATION DUE TO 1,000 YEARS OF DUTCH COASTAL PEATLANDS CULTIVATION","HYDROGEOLOGY JOURNAL","ARTICLE","MAY",2016,"10.1007/s10040-016-1380-4","GEOSCIENCES, MULTIDISCIPLINARY; WATER RESOURCES","WOS:000374973500002"
"13","MARCISZ K, 2016, SCI REP-UK","MARCISZ K;COLOMBAROLI D;JASSEY VEJ;TINNER W;KOLACZEK P;GALKA M;KARPINSKA-KOLACZEK M;SLOWINSKI M;LAMENTOWICZ M","SPECIES' FUNCTIONAL TRAITS ARE CLOSELY RELATED TO ECOSYSTEM PROCESSES THROUGH EVOLUTIONARY ADAPTATION, AND ARE THUS DIRECTLY CONNECTED TO ENVIRONMENTAL CHANGES. SPECIES' TRAITS ARE NOT COMMONLY USED IN PALAEOECOLOGY, EVEN THOUGH THEY OFFER POWERFUL ADVANTAGES IN UNDERSTANDING THE IMPACT OF ENVIRONMENTAL DISTURBANCES IN A MECHANISTIC WAY OVER TIME. HERE WE SHOW THAT FUNCTIONAL TRAITS OF TESTATE AMOEBAE (TA), A COMMON GROUP OF PALAEOECOLOGICAL INDICATORS, CAN SERVE AS AN EARLY WARNING SIGNAL OF ECOSYSTEM DISTURBANCE AND HELP DETERMINE THRESHOLDS OF ECOSYSTEM RESILIENCE TO DISTURBANCES IN PEATLANDS. WE ANALYSED TA TRAITS FROM TWO SPHAGNUM-DOMINATED MIRES, WHICH HAD EXPERIENCED DIFFERENT KINDS OF DISTURBANCES IN THE PAST 2000 YEARS -FIRE AND PEAT EXTRACTION, RESPECTIVELY. WE TESTED THE EFFECT OF DISTURBANCES ON THE LINKAGES BETWEEN TA COMMUNITY STRUCTURE, FUNCTIONAL TRAIT COMPOSITION AND FUNCTIONAL DIVERSITY USING STRUCTURAL EQUATION MODELLING. WE FOUND THAT TRAITS SUCH AS MIXOTROPHY AND SMALL HIDDEN APERTURES (PLAGIOSTOMIC APERTURES) ARE STRONGLY CONNECTED WITH DISTURBANCE, SUGGESTING THAT THESE TWO TRAITS CAN BE USED AS PALAEOECOLOGICAL PROXIES OF PEATLAND DISTURBANCE. WE SHOW THAT TA FUNCTIONAL TRAITS MAY SERVE AS A GOOD PROXY OF PAST ENVIRONMENTAL CHANGES, AND FURTHER ANALYSIS OF TRAIT-ECOSYSTEM RELATIONSHIPS COULD MAKE THEM VALUABLE INDICATORS OF THE CONTEMPORARY ECOSYSTEM STATE.","A NOVEL TESTATE AMOEBAE TRAIT-BASED APPROACH TO INFER ENVIRONMENTAL DISTURBANCE IN SPHAGNUM PEATLANDS","SCIENTIFIC REPORTS","ARTICLE","SEP 23",2016,"10.1038/srep33907","MULTIDISCIPLINARY SCIENCES","WOS:000384063600001"
"14","SELVAM BP, 2017, SCI REP-UK","SELVAM BP;LAPIERRE JF;GUILLEMETTE F;VOIGT C;LAMPRECHT RE;BIASI C;CHRISTENSEN TR;MARTIKAINEN PJ;BERGGREN M","GLOBAL WARMING CAN SUBSTANTIALLY AFFECT THE EXPORT OF DISSOLVED ORGANIC CARBON (DOC) FROM PEATPERMAFROST TO AQUATIC SYSTEMS. THE DIRECT DEGRADABILITY OF SUCH PEAT-DERIVED DOC, HOWEVER, IS POORLY CONSTRAINED BECAUSE PREVIOUS PERMAFROST THAW STUDIES HAVE MAINLY ADDRESSED MINERAL SOIL CATCHMENTS OR DOC POOLS THAT HAVE ALREADY BEEN PROCESSED IN SURFACE WATERS. WE INCUBATED PEAT CORES FROM A PALSA MIRE TO COMPARE AN ACTIVE LAYER AND AN EXPERIMENTALLY THAWED PERMAFROST LAYER WITH REGARD TO DOC COMPOSITION AND DEGRADATION POTENTIALS OF PORE WATER DOC. OUR RESULTS SHOW THAT DOC FROM THE THAWED PERMAFROST LAYER HAD HIGH INITIAL DEGRADATION POTENTIALS COMPARED WITH DOC FROM THE ACTIVE LAYER. IN FACT, THE DOC THAT SHOWED THE HIGHEST BIO-AND PHOTO-DEGRADABILITY, RESPECTIVELY, ORIGINATED IN THE THAWED PERMAFROST LAYER. OUR STUDY SHEDS NEW LIGHT ON THE DOC COMPOSITION OF PEAT-PERMAFROST DIRECTLY UPON THAW AND SUGGESTS THAT PAST ESTIMATES OF CARBON-DIOXIDE EMISSIONS FROM THAWED PEAT PERMAFROST MAY BE BIASED AS THEY HAVE OVERLOOKED THE INITIAL MINERALIZATION POTENTIAL OF THE EXPORTED DOC.","DEGRADATION POTENTIALS OF DISSOLVED ORGANIC CARBON (DOC) FROM THAWED PERMAFROST PEAT","SCIENTIFIC REPORTS","ARTICLE","APR 5",2017,"10.1038/srep45811","MULTIDISCIPLINARY SCIENCES","WOS:000398337300003"
"15","JARVEOJA J, 2016, BIOGEOSCIENCES","JARVEOJA J;PEICHL M;MADDISON M;SOOSAAR K;VELLAK K;KAROFELD E;TEEMUSK A;MANDER U","PEATLAND RESTORATION MAY PROVIDE A POTENTIAL AFTER-USE OPTION TO MITIGATE THE NEGATIVE CLIMATE IMPACT OF ABANDONED PEAT EXTRACTION AREAS; CURRENTLY, HOWEVER, KNOWLEDGE ABOUT RESTORATION EFFECTS ON THE ANNUAL BALANCES OF CARBON (C) AND GREENHOUSE GAS (GHG) EXCHANGES IS STILL LIMITED. THE AIM OF THIS STUDY WAS TO INVESTIGATE THE IMPACT OF CONTRASTING MEAN WATER TABLE LEVELS (WTLS) ON THE ANNUAL C AND GHG BALANCES OF RESTORATION TREATMENTS WITH HIGH (RES(H)) AND LOW (RES(L)) WTL RELATIVE TO AN UNRESTORED BARE PEAT (BP) SITE. MEASUREMENTS OF CARBON DIOXIDE (CO2), METHANE (CH4) AND NITROUS OXIDE (N2O) FLUXES WERE CONDUCTED OVER A FULL YEAR USING THE CLOSED CHAMBER METHOD AND COMPLEMENTED BY MEASUREMENTS OF ABIOTIC CONTROLS AND VEGETATION COVER. THREE YEARS FOLLOWING RESTORATION, THE DIFFERENCE IN THE MEAN WTL RESULTED IN HIGHER BRYOPHYTE AND LOWER VASCULAR PLANT COVER IN RES(H) RELATIVE TO RES(L). CONSEQUENTLY, GREATER GROSS PRIMARY PRODUCTION AND AUTOTROPHIC RESPIRATION ASSOCIATED WITH GREATER VASCULAR PLANT COVER WERE OBSERVED IN RES(L) COMPARED TO RES(H). HOWEVER, THE MEANS OF THE MEASURED NET ECOSYSTEM CO2 EXCHANGES (NEE) WERE NOT SIGNIFICANTLY DIFFERENT BETWEEN RES(H) AND RES(L). SIMILARLY, NO SIGNIFICANT DIFFERENCES WERE OBSERVED IN THE RESPECTIVE MEANS OF CH4 AND N2O EXCHANGES. IN COMPARISON TO THE TWO RESTORED SITES, GREATER NET CO2, SIMILAR CH4 AND GREATER N2O EMISSIONS OCCURRED IN BP. ON THE ANNUAL SCALE, RES(H), RES(L) AND BP WERE C SOURCES OF 111, 103 AND 268 G CM-2 YR(-1) AND HAD POSITIVE GHG BALANCES OF 4.1, 3.8 AND 10.2 TCO(2) EQ HA(-1) YR(-1), RESPECTIVELY. THUS, THE DIFFERENT WTLS HAD A LIMITED IMPACT ON THE C AND GHG BALANCES IN THE TWO RESTORED TREATMENTS 3 YEARS FOLLOWING RESTORATION. HOWEVER, THE C AND GHG BALANCES IN RES(H) AND RES(L) WERE CONSIDERABLY LOWER THAN IN BP DUE TO THE LARGE REDUCTION IN CO2 EMISSIONS. THIS STUDY THEREFORE SUGGESTS THAT RESTORATION MAY SERVE AS AN EFFECTIVE METHOD TO MITIGATE THE NEGATIVE CLIMATE IMPACTS OF ABANDONED PEAT EXTRACTION AREAS.","IMPACT OF WATER TABLE LEVEL ON ANNUAL CARBON AND GREENHOUSE GAS BALANCES OF A RESTORED PEAT EXTRACTION AREA","BIOGEOSCIENCES","ARTICLE",NA,2016,"10.5194/bg-13-2637-2016","ECOLOGY; GEOSCIENCES, MULTIDISCIPLINARY","WOS:000377277300002"
"16","HUA H, 2018, EUR POLYM J","HUA H;ZHANG RY;WANG JG;YING WB;ZHU J","A SERIES OF AROMATIC-ALIPHATIC POLY(PROPYLENE SUCCINATE-CO-FURANDICARBOXYLATE) (PPSF) COPOLYESTERS, WITH COMPOSITIONS VARIED OVER THE WHOLE RANGE FROM THAT OF POLY(PROPYLENE SUCCINATE) (PPS) TO POLY(PROPYLENE FURANDICARBOXYLATE) (PPF), WERE SYNTHESIZED BY TRANSESTERIFICATION AND MELT POLYCONDENSATION. H-1 NMR STUDY SUGGESTED THE RANDOM SEGMENT DISTRIBUTION OF PPSF. THE COPOLYMER SHOWED SLOWER CRYSTALLIZATION RATE THAN THAT OF TEREPHTHALATE BASED COPOLYESTERS, AS INDICATED BY DSC TESTS. PPSFS WITH LOW FURANDICARBOXYLATE MOLAR CONTENT (MPF) (FROM 10% TO 50%) WERE SOFT AND ELASTIC DUE TO THEIR POOR CRYSTALLIZATION ABILITY AND LOW T-G. IN CONTRAST, THEY OWNED RELATIVELY HIGH ELASTIC MODULUS, TENSILE STRENGTH AND EXCELLENT BARRIER PROPERTIES WITH HIGH MPF (FROM 60% TO 90%). ANNEALING TREATMENT COULD SPEED UP THE CRYSTALLIZATION OF PF UNITS AND INCREASE THE ELASTIC MODULUS AND TENSILE STRENGTH OF PPSFS. THE CHEMICAL COMPOSITION OF THE COPOLYMER STRONGLY INFLUENCED ITS PERMEABILITY TO CO2 AND O-2, AND PPSF OWNED BETTER CO2, O-2 AND H2O BARRIER PROPERTIES THAN COMMERCIAL PEAT AND PLA. FURTHERMORE, ENZYMATIC DEGRADATION STUDY SUGGESTED THAT COPOLYMERS WITH M(PF) UP TO 60 MOL% COULD BE DEGRADED AND PPSF BECAME EASIER TO DEGRADE WITH THE INCREASING CONTENT OF SUCCINATE UNITS (M(PS)).","FULLY BIO-BASED POLY(PROPYLENE SUCCINATE-CO-PROPYLENE FURANDICARBOXYLATE) COPOLYESTERS WITH PROPER MECHANICAL, DEGRADATION AND BARRIER PROPERTIES FOR GREEN PACKAGING APPLICATIONS","EUROPEAN POLYMER JOURNAL","ARTICLE","MAY",2018,"10.1016/j.eurpolymj.2018.03.009","POLYMER SCIENCE","WOS:000433270200014"
"17","HERZSPRUNG P, 2017, SCI TOTAL ENVIRON","HERZSPRUNG P;OSTERLOH K;VON TUMPLING W;HARIR M;HERTKORN N;SCHMITT-KOPPLIN P;MEISSNER R;BERNSDORF S;FRIESE K","PEATIANDS CAN BE A POTENTIAL SOURCE OF DISSOLVED ORGANIC MATTER (DOM) IN FRESH WATER CATCHMENT AREAS. THE QUANTITY AND QUALITY OF DOM CAN DIFFER BETWEEN PRISTINE, DEGRADED AND REWETTED PEATLANDS. DUE TO THE LARGE SCALE AND CONTINUING LOSSES OF PEATLANDS, THEIR CONSERVATION AND RESTORATION HAS BEEN INCREASINGLY EMPHASIZED. MOSTLY REWETTING MEASURES ARE REQUIRED TO IMPROVE THE HYDROLOGY OF DAMAGED PEATLANDS, WHICH IS A PRECONDITION FOR THE RESETTLEMENT OF PEAT-FORMING PLANT SPECIES. THUS, IN TERM OF DOM, THERE IS A SPECIAL NEED TO UNDERSTAND HOW REWETTING MEASURES AFFECT DOM CHARACTERISTICS AND CONCENTRATIONS. TO ESTIMATE THE POTENTIAL LEACHING OF HUMIC SUBSTANCES FROM REWETTED AREAS TWO NATURAL SITES WERE COMPARED WITH FOUR ARTIFICIALLY REWETTED SITES IN A PEATLAND AREA OF THE HARZ MOUNTAINS NATIONAL PARK, GERMANY. THIS WAS DONE WITH REGARDS TO DOM QUALITY BY COMBINING THE RESULTS FROM FOURIER TRANSFORM ION CYCLOTRON RESONANCE MASS SPECTROMETRY (FT-ICR-MS, MEASURED AT ONE TIME IN SPRING) AND EXCITATION-EMISSION-MATRIX FLUORESCENCE SPECTROSCOPY (EEMF, MEASURED MONTHLY FOR THE PERIOD OF ONE YEAR). THE DOM QUALITY WAS SIGNIFICANTLY LESS VARIABLE IN THE PRISTINE PEATLAND SOIL WATER COMPARED TO THE REWETTED PEATLAND SOIL WATERS, FROM BOTH A SPATIAL AND A SEASONAL PERSPECTIVE. THE SELL WATER FROM THE REWETTED PEATLAND SITES SHOWED A HIGHER DEGREE OF HUMIFICATION COMPARED TO PRISTINE PEATLAND. DOC CONCENTRATION WAS MOSTLY CONSISTENT IN THE PRISTINE PEATLAND OVER THE YEAR. THE REWETTED PEATLANDS SHOWED HIGHER DOC LEVELS IN SUMMER MONTHS AND LOWER DOC IN WINTER MONTHS COMPARED TO THE PRISTINE PEATLAND. IT CAN BE CONCLUDED THAT THE REWETTING OF PEATLANDS IS COUPLED WITH HIGH CONCENTRATIONS OF DOC IN SOIL WATER AND ITS QUALITY IS HIGHLY AROMATIC (AS REFLECTED BY THE OBSERVED VALUES FROM THE HUMIFICATION INDEX) DURING TIMES WITH ELEVATED TEMPERATURE. THE RESULTS MAY HAVE A SIGNIFICANT INPUT FOR DYNAMIC CATCHMENT AREA STUDIES WITH REGARDS TO REWETTING PEATLAND SITES. (C) 2017 ELSEVIER B.V. ALL RIGHTS RESERVED.","DIFFERENCES IN DOM OF REWETTED AND NATURAL PEATLANDS - RESULTS FROM HIGH-FIELD FT-ICR-MS AND BULK OPTICAL PARAMETERS","SCIENCE OF THE TOTAL ENVIRONMENT","ARTICLE","MAY 15",2017,"10.1016/j.scitotenv.2017.02.054","ENVIRONMENTAL SCIENCES","WOS:000398758800074"
"18","BORGE AF, 2017, CRYOSPHERE","BORGE AF;WESTERMANN S;SOLHEIM I;ETZELMULLER B","PALSAS AND PEAT PLATEAUS ARE PERMAFROST LANDFORMS OCCURRING IN SUBARCTIC MIRES WHICH CONSTITUTE SENSITIVE ECOSYSTEMS WITH STRONG SIGNIFICANCE FOR VEGETATION, WILDLIFE, HYDROLOGY AND CARBON CYCLE. FIRSTLY, WE HAVE SYSTEMATICALLY MAPPED THE OCCURRENCE OF PALSAS AND PEAT PLATEAUS IN THE NORTHERNMOST COUNTY OF NORWAY (FINNMARK, SIMILAR TO 50 000 KM(2)) BY MANUAL INTERPRETATION OF AERIAL IMAGES FROM 2005 TO 2014 AT A SPATIAL RESOLUTION OF 250 M. AT THIS RESOLUTION, MIRES AND WETLANDS WITH PALSAS OR PEAT PLATEAUS OCCUR IN ABOUT 850 KM(2) OF FINNMARK, WITH THE ACTUAL PALSAS AND PEAT PLATEAUS UNDERLAIN BY PERMAFROST COVERING A SURFACE AREA OF APPROXIMATELY 110 KM(2). SECONDLY, WE HAVE QUANTIFIED THE LATERAL CHANGES OF THE EXTENT OF PALSAS AND PEAT PLATEAUS FOR FOUR STUDY AREAS LOCATED ALONG A NW-SE TRANSECT THROUGH FINNMARK BY UTILIZING REPEAT AERIAL IMAGERY FROM THE 1950S TO THE 2010S. THE RESULTS OF THE LATERAL CHANGES REVEAL A TOTAL DECREASE OF 33-71% IN THE AREAL EXTENT OF PALSAS AND PEAT PLATEAUS DURING THE STUDY PERIOD, WITH THE LARGEST LATERAL CHANGE RATES OBSERVED IN THE LAST DECADE. HOWEVER, THE RESULTS INDICATE THAT DEGRADATION OF PALSAS AND PEAT PLATEAUS IN NORTHERN NORWAY HAS BEEN A CONSISTENT PROCESS DURING THE SECOND HALF OF THE 20TH CENTURY AND POSSIBLY EVEN EARLIER. SIGNIFICANT RATES OF AREAL CHANGE ARE OBSERVED IN ALL INVESTIGATED TIME PERIODS SINCE THE 1950S, AND THERMOKARST LANDFORMS OBSERVED ON AERIAL IMAGES FROM THE 1950S SUGGEST THAT LATERAL DEGRADATION WAS ALREADY AN ONGOING PROCESS AT THIS TIME. THE RESULTS OF THIS STUDY SHOW THAT LATERAL EROSION OF PALSAS AND PEAT PLATEAUS IS AN IMPORTANT PATHWAY FOR PERMAFROST DEGRADATION IN THE SPORADIC PERMAFROST ZONE IN NORTHERN SCANDINAVIA. WHILE THE ENVIRONMENTAL FACTORS GOVERNING THE RATE OF EROSION ARE NOT YET FULLY UNDERSTOOD, WE NOTE A MODERATE INCREASE IN AIR TEMPERATURE, PRECIPITATION AND SNOW DEPTH DURING THE LAST FEW DECADES IN THE REGION.","STRONG DEGRADATION OF PALSAS AND PEAT PLATEAUS IN NORTHERN NORWAY DURING THE LAST 60 YEARS","CRYOSPHERE","ARTICLE","JAN 2",2017,"10.5194/tc-11-1-2017","GEOGRAPHY, PHYSICAL; GEOSCIENCES, MULTIDISCIPLINARY","WOS:000392106800001"
"19","SJOGERSTEN S, 2016, SOIL BIOL BIOCHEM","SJOGERSTEN S;CAUL S;DANIELL TJ;JURD APS;O'SULLIVAN OS;STAPLETON CS;TITMAN JJ","LARGE TRACTS OF ARCTIC AND SUBARCTIC PEATLANDS ARE UNDERLAIN BY PERMAFROST. THESE PEATLANDS STORE LARGE QUANTITIES OF CARBON (C), AND ARE CURRENTLY UNDER SEVERE THREAT FROM CLIMATE CHANGE. THE AIM OF THIS STUDY WAS TO DETERMINE THE SIZE AND ORGANIC CHEMISTRY OF THE EASILY DEGRADABLE C POOL IN PERMAFROST PEATLANDS AND LINK THE FUNCTIONAL ORGANIC CHEMISTRY TO TEMPERATURE AND MOISTURE CONTROLS OF GREENHOUSE GAS EMISSIONS. FIRST, WE USED A COMBINATION OF FIELD MEASUREMENTS AND LABORATORY EXPERIMENTS TO ASSESS THE INFLUENCE OF INCREASED TEMPERATURE AND FLOODING ON CO2 AND CH4 EMISSIONS FROM SIXTEEN PERMAFROST PEATLANDS IN SUBARCTIC SWEDEN AND CANADA. SECOND, WE DETERMINED THE VARIATION IN ORGANIC MATTER CHEMISTRY AND THE ASSOCIATED MICROBIAL COMMUNITY COMPOSITION OF THE PEAT ACTIVE LAYER, WITH DEPTH USING QUANTITATIVE C-13 SOLID-STATE NMR AND MOLECULAR BIOMARKERS RESPECTIVELY. WE DEMONSTRATE THAT THE PEAT ORGANIC CHEMISTRY STRONGLY CONTROLS CO2 RELEASE FROM PEAT AND THAT CA. 35 AND 26% OF THE PEAT ORGANIC MATTER, AT THE SWEDISH AND CANADIAN PEATLANDS SITES, RESPECTIVELY, IS EASILY DEGRADABLE BY HETEROTROPHIC MICROORGANISMS. IN CONTRAST TO CO2, CH4 EMISSIONS WERE DECOUPLED FROM PEAT FUNCTIONAL ORGANIC CHEMISTRY. WE SHOW A STRONG RELATIONSHIP BETWEEN THE MICROBIAL COMMUNITY STRUCTURE AND THE PEAT ORGANIC CHEMISTRY SUGGESTING THAT SUBSTRATE TYPE AND ABUNDANCE IS AN IMPORTANT DRIVER OF MICROBIAL COMPOSITION IN SUB-ARCTIC PEATLANDS. DESPITE CONSIDERABLE VARIATION IN PEAT CHEMISTRY AND MICROBIAL COMMUNITY COMPOSITION WITH DEPTH THE TEMPERATURE SENSITIVITY WAS COMPARABLE THROUGHOUT THE ACTIVE LAYER. OUR STUDY SHOWS THAT FUNCTIONAL ORGANIC CHEMISTRY CONTROLS BOTH SOIL RESPIRATION RATES AND THE COMPOSITION OF THE MICROBIAL COMMUNITY. FURTHERMORE, IF THESE PEATLANDS COLLAPSE AND FLOOD ON THAWING, THEY ARE UNLIKELY TO BECOME LARGE EMITTERS OF CH4 WITHOUT ADDITIONAL INPUT OF LABILE SUBSTRATES. (C) 2016 PUBLISHED BY ELSEVIER LTD.","ORGANIC MATTER CHEMISTRY CONTROLS GREENHOUSE GAS EMISSIONS FROM PERMAFROST PEATLANDS","SOIL BIOLOGY & BIOCHEMISTRY","ARTICLE","JUL",2016,"10.1016/j.soilbio.2016.03.016","SOIL SCIENCE","WOS:000378008900006"
"20","HEMES KS, 2019, AGR FOREST METEOROL","HEMES KS;CHAMBERLAIN SD;EICHELMANN E;ANTHONY T;VALACH A;KASAK K;SZUTU D;VERFAILLIE J;SILVER WL;BALDOCCHI DD","RESTORING DEGRADED PEAT SOILS PRESENTS AN ATTRACTIVE, BUT LARGELY UNTESTED, CLIMATE CHANGE MITIGATION APPROACH. DRAINED PEAT SOILS USED FOR AGRICULTURE CAN BE LARGE GREENHOUSE GAS SOURCES. BY RESTORING SUBSIDED PEAT SOILS TO MANAGED, IMPOUNDED WETLANDS, SIGNIFICANT AGRICULTURAL EMISSIONS ARE AVOIDED, AND SOIL CARBON CAN BE SEQUESTERED AND PROTECTED. HERE, WE SYNTHESIZE 36 SITE-YEARS OF CONTINUOUS CARBON DIOXIDE AND METHANE FLUX DATA FROM A MESONETWORK OF EDDY COVARIANCE TOWERS IN THE SACRAMENTO-SAN JOAQUIN DELTA IN CALIFORNIA, USA TO COMPUTE CARBON AND GREENHOUSE GAS BUDGETS FOR DRAINED AGRICULTURAL LAND USES AND COMPARE THESE TO RESTORED DELTAIC WETLANDS. WE FOUND THAT RESTORED WETLANDS EFFECTIVELY SEQUESTERED CARBON AND HALTED SOIL CARBON LOSS ASSOCIATED WITH DRAINED AGRICULTURAL LAND USES. DEPENDING ON THE AGE AND DISTURBANCE REGIME OF THE RESTORED WETLAND, MANY LAND USE CONVERSIONS FROM AGRICULTURE TO RESTORED WETLAND RESULTED IN EMISSION REDUCTIONS OVER A 100-YEAR TIMESCALE. WITH A SIMPLE MODEL OF RADIATIVE FORCING AND ATMOSPHERIC LIFETIMES, WE SHOWED THAT RESTORED WETLANDS DO NOT BEGIN TO ACCRUE GREENHOUSE GAS BENEFITS UNTIL NEARLY A HALF CENTURY, AND BECOME NET SINKS FROM THE ATMOSPHERE AFTER A CENTURY. DUE TO SUBSTANTIAL INTERANNUAL VARIABILITY AND UNCERTAINTY ABOUT THE MULTI-DECADAL SUCCESSIONAL TRAJECTORY OF MANAGED, RESTORED WETLANDS, ONGOING ECOSYSTEM FLUX MEASUREMENTS ARE CRITICAL FOR UNDERSTANDING THE LONG-TERM IMPACTS OF WETLAND RESTORATION FOR CLIMATE CHANGE MITIGATION.","ASSESSING THE CARBON AND CLIMATE BENEFIT OF RESTORING DEGRADED AGRICULTURAL PEAT SOILS TO MANAGED WETLANDS","AGRICULTURAL AND FOREST METEOROLOGY","ARTICLE","APR 15",2019,"10.1016/j.agrformet.2019.01.017","AGRONOMY; FORESTRY; METEOROLOGY & ATMOSPHERIC SCIENCES","WOS:000460844700021"
