"","grp","label"
"363",51,"COAL PETROLOGICAL AND XYLOTOMICAL CHARACTERIZATION OF MIOCENE LIGNITES AND IN-SITU FOSSIL TREE STUMPS AND TRUNKS FROM LUSATIA REGION, GERMANY: PALAEOENVIRONMENT AND TAPHONOMY ASSESSMENT"
"364",51,"A FRAMEWORK FOR MONITORING LANDSCAPE FUNCTIONS: THE SAXON ACADEMY LANDSCAPE MONITORING APPROACH (SALMA), EXEMPLIFIED BY SOIL INVESTIGATIONS IN THE KLEINE SPREE FLOODPLAIN (SAXONY, GERMANY)"
"365",52,"ARSENIC RELEASE AND ATTENUATION IN A MULTILAYER AQUIFER IN THE PO PLAIN (NORTHERN ITALY): REACTIVE TRANSPORT MODELING"
"366",52,"ASSOCIATION OF 16 PRIORITY POLYCYCLIC AROMATIC HYDROCARBONS WITH HUMIC ACID AND HUMIN FRACTIONS IN A PEAT SOIL AND IMPLICATIONS FOR THEIR LONG-TERM RETENTION"
"367",52,"DIFFERENTIAL THERMOANALYTICAL STUDIES OF VARIOUS FUELS (PEAT AND BROWN COAL) IN SCAVENGING GAS AT HIGH-PRESSURES"
"368",53,"INTERACTION OF CR(III) WITH THE HUMUS ACIDS OF SOIL, WATER, AND BOTTOM SEDIMENTS"
"369",53,"BIOLOGICAL WASTE-TREATMENT OF HYDROCARBON RESIDUES: EFFECTS OF HUMIC ACIDS ON THE DEGRADATION OF TOLUENE"
"370",53,"PLANT-SOIL-HYDROLOGY RELATIONSHIPS IN THREE CAROLINA BAYS IN BLADEN COUNTY, NORTH CAROLINA"
"371",54,"THE USE OF POLAR ORGANIC COMPOUNDS TO ESTIMATE THE CONTRIBUTION OF DOMESTIC SOLID FUEL COMBUSTION AND BIOGENIC SOURCES TO AMBIENT LEVELS OF ORGANIC CARBON AND PM2.5 IN CORK HARBOUR, IRELAND"
"372",54,"AN ASSESSMENT OF MACRO-SCALE IN SITU RAMAN AND ULTRAVIOLET-INDUCED FLUORESCENCE SPECTROSCOPY FOR RAPID CHARACTERIZATION OF FROZEN PEAT AND GROUND ICE"
"373",54,"ENVIRONMENTAL BENEFITS FROM THE USE OF THE RESIDUAL BIOMASS IN NURSERIES"
"374",54,"PEAT AS FUEL - THE CO-USE OF ENVIRONMENTAL SCENARIOS AND EXPOSURE-RESPONSE FUNCTIONS AS A SIMPLE KEY FOR HEALTH IMPACT ASSESSMENT"
"375",55,"EFFECT OF SOIL AND WATER ENVIRONMENT ON TYPEABILITY OF POWERPLEX Y (PROMEGA) IN SELECTED TISSUE SAMPLES"
"376",55,"THE INFLUENCE OF GLUCOSE AND PEAT EXTRACT ADDITIONS ON THE SPRING RECRUITMENT OF GONYOSTOMUM SEMEN FROM THE SEDIMENTS"
"377",55,"THE SEED BANKS OF A SOUTHERN APPALACHIAN FEN AND AN ADJACENT DEGRADED WETLAND"
"378",56,"REMOVAL OF HEAVY METALS FROM SOIL COMPONENTS AND SOIL BY NATURAL CHELATING AGENTS. PART I: DISPLACEMENT FROM CLAY MINERALS AND PEAT BY L-CYSTEINE AND L-PENICILLAMINE"
"379",56,"SOIL MICROBIAL COMMUNITY COMPOSITION IS CORRELATED TO SOIL CARBON PROCESSING ALONG A BOREAL WETLAND FORMATION GRADIENT"
"380",56,"APPLICATION OF CAPILLARY ZONE ELECTROPHORESIS FOR THE ANALYSIS OF LOW MOLECULAR WEIGHT ORGANIC ACIDS IN ENVIRONMENTAL SAMPLES"
"381",57,"PHYTOLITH DATA IN PEAT PROFILE OVER THE PAST 1300 YEARS IN THE XISHAN MOUNTAINS, JIANGXI PROVINCE, CHINA"
"382",57,"RESTORATION EFFECTS ON WATER TABLE DEPTHS AND CO2 FLUXES FROM CLIMATICALLY MARGINAL BLANKET BOG"
"383",57,"INTERACTION BETWEEN HUMIC ACIDS AND COPPER(II) OXINATE"
"384",57,"HYDROLOGICAL STUDY OF LYNGMOSSEN BOG, SWEDEN: ISOTOPIC TRACERS (H-3, DELTA H-2 AND DELTA O-18) IMPLY THREE WATERS WITH DIFFERENT MOBILITIES"
"385",57,"EFFECTS OF PEAT DRAINAGE ON LABILE ORGANIC CARBON AND WATER REPELLENCY IN NE POLAND"
"386",57,"SORPTION, MOBILITY, AND BIOAVAILABILITY OF PBDES IN THE AGRICULTURAL SOILS: ROLES OF CO-EXISTING METALS, DISSOLVED ORGANIC MATTER, AND FERTILIZERS"
"387",58,"COMPARISON AMONG DIFFERENT REWETTING STRATEGIES OF DEGRADED AGRICULTURAL PEATY SOILS: SHORT-TERM EFFECTS ON CHEMICAL PROPERTIES AND ECOENZYMATIC ACTIVITIES"
"388",58,"HUMIC SUBSTANCES AND NITROGEN-CONTAINING COMPOUNDS FROM LOW RANK BROWN COALS"
"389",58,"SOLIDS REMOVAL FROM BALNEO PEAT EXTRACTS"
"390",59,"HPLC SEPARATION AND SUBSEQUENT DETECTION OF AROMATIC HEPTAENE POLYENES IN PEAT AFTER TREATMENT WITH STREPTOMYCES-TRISEOVIRIDIS"
"391",59,"DISSOLVED ORGANIC-CARBON AND METHANE IN A REGIONAL CONFINED AQUIFER, SOUTHERN ONTARIO, CANADA - CARBON-ISOTOPE EVIDENCE FOR ASSOCIATED SUBSURFACE SOURCES"
"392",59,"POSSIBLE LATE PLEISTOCENE VOLCANIC ACTIVITY ON NIGHTINGALE ISLAND, SOUTH ATLANTIC OCEAN, BASED ON GEOELECTRICAL RESISTIVITY MEASUREMENTS, SEDIMENT CORINGS AND C-14 DATING"
"393",60,"CONSIDERATIONS ON THE PHYSIOLOGICAL EFFECTS OF HUMIC ACIDS: INTERACTION WITH MINERAL FERTILIZERS"
"394",60,"PEATLANDS: OUR GREATEST SOURCE OF CARBON CREDITS?"
"395",60,"COSORPTION STUDY OF ORGANIC POLLUTANTS AND DISSOLVED ORGANIC MATTER IN A SOIL"
"396",60,"ORGANIC MATTER OF THE LIQUID PHASE OF PEAT AND ITS HYDROLYZATES FROM THE DEPOSITS OF THE MIDDLE AMUR BASIN"
"397",61,"FLUORESCENCE BEHAVIOUR OF ZN AND NI COMPLEXES OF HUMIC ACIDS FROM DIFFERENT SOURCES"
"398",61,"CONTRIBUTION OF NATIVE ARBUSCULAR MYCORRHIZAL FUNGI IN THE STABLISHMENT OF ARISTIDA SETIFOLIA KUNTH IN DEGRADED AREAS IN THE CERRADO"
"399",61,"CHARACTERISTICS OF HUMIC ACIDS IN A SYSTEM OF GEOCHEMICALLY LINKED BOG LANDSCAPES"
"400",61,"EFFECT OF ECTOMYCORRHIZAL FUNGI ON NITROGEN MINERALISATION AND THE GROWTH OF SCOTS PINE SEEDLINGS IN NATURAL PEAT"
"401",62,"ENHANCED DISSIPATION OF SELECTED HERBICIDES IN A SIMULATED ORGANIC MATRIX BIOBED: A SYSTEM TO CONTROL ON-FARM POINT-SOURCE POLLUTION"
"402",62,"BACTERIAL RESPONSE TO DISSOLVED ORGANIC MATTER AFFECTS RESOURCE AVAILABILITY FOR ALGAE"
"403",62,"UPGRADING OF PEAT TO GAS/LIQUID FUELS IN SUPERCRITICAL WATER WITH CATALYSTS"
"404",62,"OPTICAL PROPERTIES OF BOREAL REGION BIOMASS BURNING AEROSOLS IN CENTRAL ALASKA AND SEASONAL VARIATION OF AEROSOL OPTICAL DEPTH AT AN ARCTIC COASTAL SITE"
"405",62,"MICROHABITAT MOSAICS ARE KEY TO THE SURVIVAL OF AN ENDANGERED GROUND BEETLE (CARABUS NITENS) IN ITS POST-INDUSTRIAL REFUGIA"
"406",63,"INFLUENCE OF THE APPARENT MOLECULAR SIZE OF HUMIC SUBSTANCES ON THE EFFICIENCY OF COAGULATION USING FENTON'S REAGENT"
"407",64,"THE EFFECT OF REWETTING DRAINED FENS WITH NITRATE-POLLUTED WATER ON DISSOLVED ORGANIC CARBON AND PHOSPHORUS RELEASE"
"408",64,"ON THE POTENTIAL OF SENTINEL-1 FOR HIGH RESOLUTION MONITORING OF WATER TABLE DYNAMICS IN GRASSLANDS ON ORGANIC SOILS"
"409",64,"SPECTRAL ANALYSIS OF CHANGES TO PINE AND OAK WOOD NATURAL POLYMERS AFTER SHORT-TERM WATERLOGGING"
"410",65,"SPECTROSCOPIC CHARACTERIZATION OF PYROPHOSPHATE INCORPORATION DURING EXTRACTION OF PEAT HUMIC ACIDS"
"411",65,"INFLUENCE OF THE CONTENT OF HEAVY METALS AND MOLECULAR WEIGHT OF HUMIC ACIDS FRACTIONS ON THE ACTIVITY AND STABILITY OF UREASE"
"412",65,"STUDY ON THE ACID-HYDROLYSIS OF PEAT - COMPOSITION OF THE EXTRACTS FROM SPHAGNUM PEAT"
"413",66,"EVALUATING THE INFLUENCE OF PH ADJUSTMENT ON CHEMICAL PURIFICATION EFFICIENCY AND THE SUITABILITY OF INDUSTRIAL BY-PRODUCTS AS ALKALINE AGENTS"
"414",66,"VEGETATION WITH BETULA HUMILIS IN CENTRAL EUROPE"
"415",66,"BACTERIAL NUMBER AND GENETIC DIVERSITY IN A PERMAFROST PEATLAND (WESTERN SIBERIA): TESTING A LINK WITH ORGANIC MATTER QUALITY AND ELEMENTARY COMPOSITION OF A PEAT SOIL PROFILE"
"416",67,"AN ASSESSMENT OF THE IMPACT OF TREES UPON ARCHAEOLOGY WITHIN A RELICT WETLAND"
"417",67,"GLASS TRANSITION AND CRYSTALLITE MELTING IN NATURAL ORGANIC MATTER"
"418",68,"A SIMPLE FRAMEWORK FOR EVALUATING REGIONAL WETLAND ECOHYDROLOGICAL RESPONSE TO CLIMATE CHANGE WITH CASE STUDIES FROM GREAT BRITAIN"
"419",68,"EFFECT OF THE NATURE OF AN EXTRACTANT ON THE COMPOSITION AND PROPERTIES OF LIPIDS EXTRACTED FROM PEAT"
"420",68,"COMBINED EFFECT OF WATER AND ORGANIC MATTER ON PHOSPHORUS AVAILABILITY IN CALCAREOUS SOILS"
"421",69,"LATE PLEISTOCENE AND HOLOCENE LANDSCAPE EVOLUTION AND ENVIRONMENTAL CHANGE IN THE LAKE SULIVAN AREA, FALKLAND ISLANDS, SOUTH ATLANTIC"
"422",69,"THE LICHEN BIOTA OF THE MESHCHERA NATIONAL PARK (VLADIMIR REGION, RUSSIA) AND MESHCHERSKY NATIONAL PARK (RYAZAN REGION, RUSSIA)"
